@relation Dry_bean

@attribute ﻿Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
30366,654.369,246.960255,158.052637,1.562519,0.768381,30808,196.629581,0.767788,0.985653,0.891152,0.796199,0.008133,0.002016,0.633933,0.990533,DERMASON
30369,637.328,230.282202,168.134587,1.36963,0.683315,30660,196.639294,0.730604,0.990509,0.939538,0.853906,0.007583,0.002487,0.729155,0.998673,DERMASON
30372,638.102,233.835423,165.653751,1.411591,0.705791,30634,196.649006,0.791845,0.991447,0.937353,0.840972,0.007699,0.002375,0.707234,0.998325,DERMASON
30373,639.704,238.394389,162.551264,1.46658,0.731484,30661,196.652243,0.717427,0.990607,0.932695,0.824903,0.007849,0.002242,0.680465,0.997956,DERMASON
30385,638.138,234.024879,165.544616,1.413667,0.706833,30690,196.691087,0.743637,0.990062,0.937648,0.840471,0.007702,0.002371,0.706391,0.998602,DERMASON
30390,650.855,239.40303,162.171681,1.476232,0.735615,30841,196.707269,0.79048,0.985377,0.901513,0.821657,0.007878,0.002215,0.675121,0.996635,DERMASON
30391,647.15,232.240455,166.9158,1.391363,0.6953,30837,196.710506,0.779496,0.985537,0.911895,0.847012,0.007642,0.002426,0.71743,0.998205,DERMASON
30393,640.171,239.138793,162.22059,1.474158,0.734736,30645,196.716978,0.796525,0.991777,0.931947,0.822606,0.007868,0.002222,0.67668,0.997534,DERMASON
30396,639.337,234.754961,165.041817,1.422397,0.711152,30704,196.726687,0.755218,0.989969,0.934473,0.838009,0.007723,0.002349,0.702258,0.99889,DERMASON
30398,644.92,240.55032,161.482503,1.489637,0.741182,30741,196.733159,0.725732,0.988842,0.918424,0.817846,0.007913,0.002184,0.668872,0.996377,DERMASON
30408,645.421,243.058086,159.960507,1.519488,0.752916,30696,196.765515,0.812179,0.990618,0.9173,0.809541,0.007993,0.002118,0.655357,0.995807,DERMASON
30409,642.868,236.493079,163.914247,1.442785,0.720838,30787,196.768751,0.733649,0.987722,0.924631,0.832028,0.007777,0.002299,0.69227,0.998797,DERMASON
30410,664.084,257.678176,150.572266,1.711326,0.811507,30822,196.771986,0.664264,0.986633,0.866523,0.763635,0.008473,0.001777,0.583138,0.997939,DERMASON
30411,645.132,236.271332,164.226325,1.438693,0.718937,30759,196.775221,0.795849,0.988686,0.918213,0.832836,0.007769,0.002306,0.693615,0.9979,DERMASON
30414,661.067,257.336229,150.777907,1.706724,0.81037,30745,196.784927,0.799275,0.989234,0.874566,0.7647,0.008461,0.001785,0.584766,0.998033,DERMASON
30417,637.395,228.132218,170.3707,1.339034,0.665041,30684,196.794632,0.730739,0.991298,0.940825,0.862634,0.0075,0.002562,0.744138,0.996426,DERMASON
30419,658.305,249.334028,156.321503,1.595008,0.779055,30880,196.801102,0.777522,0.985071,0.882065,0.789307,0.008197,0.001962,0.623006,0.993699,DERMASON
30419,655.222,247.913563,156.728814,1.5818,0.774812,30763,196.801102,0.758673,0.988818,0.890385,0.79383,0.00815,0.001996,0.630165,0.996795,DERMASON
30419,664.531,239.467713,162.373639,1.474794,0.735006,30968,196.801102,0.793277,0.982272,0.865614,0.821827,0.007872,0.002215,0.6754,0.996076,DERMASON
30426,650.789,245.562098,158.243559,1.551798,0.764677,30741,196.823745,0.785998,0.989753,0.902764,0.801523,0.008071,0.002055,0.64244,0.996937,DERMASON
30429,649.233,240.020502,161.796239,1.483474,0.738646,30790,196.833448,0.80532,0.988275,0.907186,0.820069,0.007888,0.002201,0.672514,0.997657,DERMASON
30431,635.556,233.011734,166.573328,1.398854,0.699256,30752,196.839916,0.79359,0.989562,0.946713,0.844764,0.007657,0.002405,0.713626,0.998259,DERMASON
30432,653.932,244.955668,158.362039,1.546808,0.76292,30788,196.84315,0.766781,0.988437,0.894283,0.803587,0.008049,0.00207,0.645752,0.998854,DERMASON
30437,643.788,231.340649,168.211576,1.375296,0.686514,30827,196.85932,0.70456,0.987349,0.922839,0.85095,0.007601,0.002458,0.724116,0.995873,DERMASON
30439,650.08,254.734463,152.369879,1.671816,0.801383,30686,196.865788,0.727857,0.991951,0.905121,0.772827,0.008369,0.001841,0.597262,0.998513,DERMASON
30440,640.64,230.034843,168.910045,1.361878,0.678846,30761,196.869022,0.812513,0.989565,0.932023,0.855823,0.007557,0.002501,0.732432,0.997483,DERMASON
30440,658.449,257.76751,151.267417,1.704052,0.809705,30730,196.869022,0.714755,0.990563,0.882288,0.763746,0.008468,0.001777,0.583309,0.993988,DERMASON
30440,637.929,236.863145,164.134082,1.443108,0.720987,30717,196.869022,0.773669,0.990982,0.939961,0.831151,0.007781,0.002291,0.690812,0.996916,DERMASON
30446,689.021,255.979443,151.811739,1.686164,0.805157,31033,196.888423,0.678387,0.981085,0.805889,0.769157,0.008408,0.001815,0.591603,0.997539,DERMASON
30446,649.126,245.623423,158.271284,1.551914,0.764718,30759,196.888423,0.794541,0.989824,0.907992,0.801587,0.008068,0.002055,0.642541,0.997168,DERMASON
30448,664.217,253.073938,153.67161,1.646849,0.794534,30830,196.89489,0.803208,0.987609,0.867259,0.778013,0.008312,0.001879,0.605305,0.996845,DERMASON
30449,647.275,243.884908,159.204032,1.531902,0.757545,30791,196.898123,0.742079,0.988893,0.913283,0.80734,0.00801,0.002099,0.651798,0.998491,DERMASON
30450,643.197,239.603042,161.99431,1.479083,0.736815,30789,196.901356,0.76049,0.98899,0.924931,0.821782,0.007869,0.002214,0.675325,0.998862,DERMASON
30450,662.971,247.106735,157.283367,1.571093,0.771277,30869,196.901356,0.781671,0.986427,0.870579,0.796827,0.008115,0.002018,0.634934,0.997539,DERMASON
30451,634.564,224.609226,172.783329,1.299947,0.638934,30765,196.904589,0.790935,0.989794,0.9503,0.876654,0.007376,0.002687,0.768522,0.999039,DERMASON
30452,641.074,230.934303,168.346794,1.371777,0.684534,30821,196.907823,0.728168,0.988028,0.931128,0.852657,0.007584,0.002473,0.727024,0.997316,DERMASON
30455,659.854,250.916713,155.145693,1.617297,0.78593,30828,196.917522,0.736535,0.987901,0.878967,0.784792,0.008239,0.001928,0.615899,0.996092,DERMASON
30461,640.898,233.130564,166.694156,1.398553,0.699099,30811,196.936918,0.755163,0.98864,0.931915,0.844749,0.007653,0.002404,0.713602,0.99801,DERMASON
30462,644.916,243.284157,160.068627,1.519874,0.753062,30719,196.940151,0.805128,0.991634,0.920369,0.809507,0.007986,0.002116,0.655301,0.995975,DERMASON
30464,654.484,246.086585,158.059713,1.556922,0.766459,30832,196.946616,0.790451,0.988064,0.893714,0.800314,0.008078,0.002044,0.640503,0.997213,DERMASON
30465,635.788,215.120868,181.064726,1.188088,0.539964,30796,196.949848,0.761701,0.989252,0.947079,0.915531,0.007061,0.00306,0.838197,0.995852,DERMASON
30471,655.561,247.903301,156.845945,1.580553,0.774405,30957,196.969242,0.761508,0.984301,0.890985,0.794541,0.008136,0.002,0.631295,0.997795,DERMASON
30480,658.655,242.177903,160.82232,1.505872,0.747673,30893,196.998328,0.698186,0.986631,0.882895,0.813445,0.007945,0.002146,0.661692,0.996424,DERMASON
30486,649.25,238.217906,163.399769,1.457884,0.727672,30819,197.017717,0.80472,0.989195,0.908838,0.827048,0.007814,0.002255,0.684009,0.997206,DERMASON
30487,641.545,235.917663,164.918401,1.430511,0.715072,30790,197.020948,0.736188,0.990159,0.93083,0.835126,0.007738,0.002322,0.697435,0.997689,DERMASON
30489,758.403,230.727344,170.934639,1.349799,0.671669,31396,197.027411,0.729262,0.971111,0.666121,0.85394,0.007568,0.002482,0.729214,0.984292,DERMASON
30493,646.415,236.638315,164.591861,1.437728,0.718486,30852,197.040335,0.729882,0.988364,0.917038,0.832665,0.00776,0.002301,0.69333,0.99682,DERMASON
30495,642.719,228.51833,170.185588,1.34276,0.66736,30870,197.046796,0.741394,0.987852,0.927676,0.86228,0.007494,0.002555,0.743527,0.998378,DERMASON
30501,651.07,244.914118,158.915177,1.541163,0.760907,30878,197.06618,0.760093,0.987791,0.904208,0.804634,0.00803,0.002076,0.647436,0.997803,DERMASON
30502,641.008,228.784814,169.991674,1.345859,0.669269,30830,197.069411,0.724961,0.989361,0.932849,0.861375,0.007501,0.002547,0.741966,0.998582,DERMASON
30504,640.214,231.858612,168.22897,1.378232,0.688151,30850,197.075871,0.740029,0.988784,0.935225,0.849983,0.007601,0.002447,0.722471,0.995733,DERMASON
30506,653.974,240.751654,161.636423,1.489464,0.741111,30904,197.082332,0.768645,0.987121,0.896343,0.818613,0.007892,0.002186,0.670127,0.998129,DERMASON
30510,649.748,242.23418,160.642948,1.507904,0.748467,30885,197.095252,0.771936,0.987858,0.90816,0.813656,0.00794,0.002147,0.662036,0.998287,DERMASON
30512,648.563,243.795684,160.341878,1.520474,0.753289,30803,197.101712,0.796284,0.990553,0.911541,0.808471,0.00799,0.002106,0.653625,0.99382,DERMASON
30523,651.045,246.547485,157.900243,1.561413,0.768004,30863,197.137238,0.785299,0.988984,0.90493,0.799591,0.008077,0.002037,0.639346,0.998284,DERMASON
30529,655.51,246.36244,158.370703,1.555606,0.766004,30915,197.156613,0.801707,0.987514,0.89282,0.800271,0.00807,0.002042,0.640433,0.996262,DERMASON
30529,640.227,229.693327,169.96025,1.351453,0.672668,30877,197.156613,0.824707,0.988729,0.935954,0.858347,0.007524,0.002519,0.73676,0.995696,DERMASON
30529,652.81,245.916476,159.060696,1.546054,0.762653,31000,197.156613,0.708691,0.984806,0.90022,0.801722,0.008055,0.002053,0.642758,0.993739,DERMASON
30529,644.616,242.449116,160.771341,1.508037,0.748519,30858,197.156613,0.702591,0.989338,0.923252,0.813188,0.007942,0.002142,0.661274,0.997226,DERMASON
30530,724.734,270.33483,144.874496,1.865993,0.844277,31370,197.159842,0.652881,0.973223,0.730431,0.729317,0.008855,0.001545,0.531904,0.992528,DERMASON
30530,647.072,243.570471,159.848788,1.523756,0.754523,30841,197.159842,0.69994,0.989916,0.916287,0.809457,0.007978,0.002113,0.655221,0.998396,DERMASON
30533,656.951,241.91314,161.735055,1.495737,0.743652,30967,197.169529,0.734549,0.985985,0.889024,0.815043,0.007923,0.002157,0.664295,0.99361,DERMASON
30537,646.047,245.035432,159.210164,1.539069,0.760154,30779,197.182443,0.696429,0.992137,0.919407,0.80471,0.008024,0.002076,0.647558,0.996637,DERMASON
30538,636.623,230.581608,169.070584,1.363819,0.679975,30870,197.185672,0.78983,0.989245,0.94686,0.855167,0.007551,0.002491,0.73131,0.997374,DERMASON
30544,641.075,229.192717,170.025073,1.347994,0.670573,30895,197.205042,0.725545,0.988639,0.933938,0.860433,0.007504,0.002537,0.740345,0.997981,DERMASON
30545,651.016,239.356224,163.107926,1.467471,0.73187,30898,197.20827,0.705737,0.988575,0.905663,0.823911,0.007836,0.002227,0.67883,0.996163,DERMASON
30547,649.211,241.109055,161.858549,1.489628,0.741178,30921,197.214727,0.772872,0.987905,0.910766,0.817948,0.007893,0.002179,0.669039,0.99662,DERMASON
30548,651.594,251.133849,155.438221,1.615651,0.785434,30917,197.217955,0.739482,0.988065,0.904146,0.78531,0.008221,0.001929,0.616712,0.996391,DERMASON
30552,642.087,230.156969,169.346947,1.359085,0.677211,30906,197.230866,0.77899,0.988546,0.93124,0.856941,0.007533,0.002506,0.734347,0.998041,DERMASON
30557,641.652,234.887592,165.989988,1.415071,0.707535,30827,197.247005,0.76183,0.991241,0.932656,0.839751,0.007687,0.002358,0.705181,0.997881,DERMASON
30573,661.776,260.147798,149.955161,1.734837,0.817152,30901,197.298638,0.659612,0.989385,0.877255,0.75841,0.008509,0.001737,0.575185,0.997853,DERMASON
30579,653.591,243.573542,160.144791,1.520958,0.753472,30925,197.317997,0.808177,0.988812,0.899541,0.810096,0.007965,0.002116,0.656256,0.998138,DERMASON
30586,646.67,240.605259,162.376208,1.481777,0.737941,30940,197.34058,0.795578,0.988559,0.919109,0.820184,0.007867,0.002196,0.672702,0.996794,DERMASON
30595,641.833,234.196706,166.484998,1.406714,0.703317,30939,197.369612,0.778261,0.988881,0.933289,0.842751,0.007655,0.002382,0.71023,0.99909,DERMASON
30605,643.371,233.194753,167.579504,1.391547,0.695398,30904,197.401865,0.756538,0.990325,0.929136,0.846511,0.007619,0.002413,0.71658,0.997155,DERMASON
30606,641.99,237.069371,164.606777,1.440216,0.719647,30901,197.40509,0.765916,0.990453,0.933168,0.832689,0.007746,0.002297,0.693371,0.998605,DERMASON
30606,643.554,231.5483,168.71536,1.37242,0.684897,30975,197.40509,0.769382,0.988087,0.928638,0.852544,0.007565,0.002465,0.726831,0.997517,DERMASON
30609,649.193,238.859245,163.463143,1.461242,0.729154,30969,197.414764,0.742793,0.988375,0.912665,0.82649,0.007804,0.002246,0.683086,0.998154,DERMASON
30609,643.215,237.92077,164.009747,1.45065,0.724432,30958,197.414764,0.728977,0.988727,0.929708,0.82975,0.007773,0.002273,0.688485,0.998751,DERMASON
30610,637.739,230.063765,170.124636,1.352325,0.673192,30942,197.417989,0.778286,0.98927,0.945774,0.858101,0.007516,0.002514,0.736338,0.995768,DERMASON
30612,655.257,242.055119,161.428225,1.49946,0.745141,31013,197.424439,0.723825,0.98707,0.895939,0.815618,0.007907,0.002158,0.665232,0.997489,DERMASON
30612,652.526,241.311755,161.93237,1.490201,0.741412,31020,197.424439,0.768759,0.986847,0.903454,0.81813,0.007883,0.002178,0.669337,0.997447,DERMASON
30615,650.134,233.070711,168.074972,1.386707,0.692797,31061,197.434112,0.828328,0.985641,0.910203,0.8471,0.007613,0.002418,0.717578,0.99507,DERMASON
30616,650.285,240.766141,162.340057,1.483098,0.73849,30983,197.437337,0.73529,0.988155,0.90981,0.820038,0.007864,0.002194,0.672462,0.997327,DERMASON
30619,672.851,227.152883,172.095828,1.319921,0.652695,31210,197.44701,0.807676,0.981064,0.849891,0.869225,0.007419,0.002612,0.755552,0.997269,DERMASON
30626,670.667,242.893751,161.405946,1.504862,0.747277,31255,197.469578,0.795915,0.979875,0.855631,0.812987,0.007931,0.002137,0.660949,0.994637,DERMASON
30628,651.095,242.016952,162.980246,1.484947,0.739256,30998,197.476026,0.779676,0.988064,0.907904,0.815959,0.007902,0.002161,0.66579,0.988662,DERMASON
30630,644.058,238.248078,164.359449,1.449555,0.723936,30924,197.482473,0.757306,0.990493,0.927912,0.828894,0.007778,0.002265,0.687066,0.99594,DERMASON
30638,657.507,247.174919,158.396842,1.560479,0.767684,31063,197.508261,0.706955,0.986318,0.890573,0.799063,0.008068,0.002029,0.638501,0.996368,DERMASON
30640,655.654,243.988804,160.522191,1.519969,0.753098,31034,197.514707,0.718237,0.987304,0.895672,0.809524,0.007963,0.002109,0.655329,0.996079,DERMASON
30644,658.033,254.148704,154.107145,1.649169,0.795186,30931,197.5276,0.796859,0.990721,0.889324,0.777213,0.008294,0.001867,0.60406,0.996196,DERMASON
30648,635.615,224.336187,174.294324,1.287111,0.629583,30964,197.540491,0.749817,0.989795,0.953287,0.880556,0.00732,0.002715,0.775378,0.997998,DERMASON
30653,656.694,231.927096,169.464225,1.36859,0.682721,31156,197.556604,0.740733,0.983855,0.893217,0.851805,0.007566,0.002457,0.725571,0.99301,DERMASON
30654,665.333,222.27489,176.975889,1.255961,0.60503,31200,197.559826,0.82563,0.9825,0.8702,0.888809,0.007251,0.002791,0.789981,0.992185,DERMASON
30657,640.693,231.231624,169.056966,1.367773,0.682254,30983,197.569493,0.733597,0.989478,0.938511,0.854422,0.007543,0.00248,0.730038,0.998526,DERMASON
30671,657.835,245.223257,159.504858,1.537403,0.759551,31054,197.6146,0.751298,0.987667,0.890643,0.805856,0.007995,0.00208,0.649404,0.998395,DERMASON
30673,644.678,232.948674,167.921493,1.387248,0.693089,31069,197.621043,0.733453,0.987254,0.927428,0.848346,0.007595,0.002426,0.719691,0.998389,DERMASON
30681,649.881,245.503281,159.98874,1.534504,0.758497,31092,197.646813,0.759168,0.986781,0.912876,0.805068,0.008002,0.002073,0.648134,0.994564,DERMASON
30686,661.224,250.42749,156.677516,1.598363,0.780112,31079,197.662917,0.775683,0.987355,0.881968,0.789302,0.008161,0.001954,0.622998,0.995776,DERMASON
30687,655.628,249.092205,157.352646,1.583019,0.775209,31055,197.666137,0.750018,0.98815,0.897117,0.793546,0.008117,0.001986,0.629715,0.996851,DERMASON
30689,657.065,233.048092,168.512608,1.382971,0.690763,31127,197.672579,0.804725,0.985929,0.893256,0.848205,0.007594,0.002425,0.719452,0.994981,DERMASON
30695,647.597,234.114992,170.554888,1.372667,0.685036,31423,197.691901,0.765232,0.976832,0.919746,0.844422,0.007627,0.002392,0.713049,0.978778,DERMASON
30698,648.384,247.644706,158.357661,1.563832,0.768828,30967,197.701562,0.718452,0.991313,0.917604,0.798327,0.008067,0.002021,0.637327,0.996672,DERMASON
30702,653.474,250.81791,156.470762,1.60297,0.78155,31014,197.714442,0.680362,0.98994,0.903483,0.788279,0.008169,0.001946,0.621383,0.996059,DERMASON
30703,642.61,230.241609,170.121378,1.353396,0.673835,31068,197.717662,0.778869,0.988252,0.93432,0.85874,0.007499,0.002516,0.737434,0.998041,DERMASON
30706,643.256,236.017779,166.046313,1.421397,0.710663,31055,197.727321,0.788546,0.988762,0.932536,0.837765,0.007686,0.002336,0.701849,0.997607,DERMASON
30708,659.27,250.650437,156.54939,1.601095,0.780967,31070,197.73376,0.694515,0.988349,0.88784,0.788883,0.008162,0.00195,0.622336,0.996419,DERMASON
30718,650.284,235.423345,166.863502,1.410874,0.705429,31143,197.765953,0.790804,0.986353,0.912844,0.840044,0.007664,0.002354,0.705674,0.995617,DERMASON
30727,664.146,235.920043,167.045988,1.412306,0.70615,31212,197.794923,0.703441,0.984461,0.875393,0.838398,0.007678,0.00234,0.702911,0.992726,DERMASON
30731,660.588,263.201997,149.253071,1.763461,0.823672,31046,197.807797,0.811101,0.989854,0.884963,0.751544,0.008565,0.001685,0.564818,0.996034,DERMASON
30731,670.479,249.477869,157.215861,1.586849,0.776449,31184,197.807797,0.76163,0.985473,0.859046,0.792887,0.008118,0.001979,0.62867,0.997605,DERMASON
30735,643.76,232.203852,168.973512,1.374203,0.685901,31052,197.82067,0.783896,0.989791,0.931955,0.851927,0.007555,0.002455,0.725779,0.997368,DERMASON
30748,660.344,247.111026,159.37997,1.550452,0.764205,31187,197.862502,0.697803,0.985924,0.886107,0.800703,0.008037,0.002038,0.641125,0.994034,DERMASON
30749,651.55,247.540782,158.85769,1.558255,0.766919,31040,197.865719,0.794343,0.990625,0.910218,0.799326,0.00805,0.002027,0.638922,0.995603,DERMASON
30751,653.905,235.944445,166.876021,1.413891,0.706945,31140,197.872154,0.784624,0.987508,0.903732,0.838639,0.007673,0.002341,0.703315,0.99441,DERMASON
30753,658.986,253.407567,155.25661,1.632185,0.790335,31134,197.878588,0.696116,0.987763,0.889908,0.780871,0.00824,0.00189,0.609759,0.99524,DERMASON
30768,647.162,236.554557,165.882122,1.42604,0.712923,31137,197.926841,0.709561,0.988149,0.923173,0.836707,0.007688,0.002324,0.700079,0.99834,DERMASON
30774,642.61,233.196865,168.574516,1.383346,0.690968,31096,197.946138,0.76659,0.989645,0.936481,0.848837,0.007578,0.002427,0.720524,0.996734,DERMASON
30774,645.842,241.674334,162.709784,1.485309,0.739405,31077,197.946138,0.830675,0.99025,0.927131,0.819061,0.007853,0.00218,0.670862,0.996437,DERMASON
30774,651.553,247.016673,159.024164,1.553328,0.765211,31142,197.946138,0.734551,0.988183,0.91095,0.801347,0.008027,0.002042,0.642157,0.997481,DERMASON
30777,650.391,241.187772,163.145712,1.478358,0.73651,31159,197.955787,0.797125,0.98774,0.914297,0.820754,0.007837,0.002194,0.673637,0.995876,DERMASON
30779,647.938,242.69197,161.779797,1.500138,0.745411,31085,197.962219,0.714893,0.990156,0.921292,0.815693,0.007885,0.002153,0.665356,0.998125,DERMASON
30780,649.115,244.567591,160.8532,1.52044,0.753276,31178,197.965434,0.708759,0.987235,0.917984,0.809451,0.007946,0.002104,0.655211,0.996208,DERMASON
30781,638.859,227.516511,172.899476,1.315889,0.64999,31078,197.96865,0.742623,0.990443,0.947725,0.870129,0.007391,0.002614,0.757124,0.996291,DERMASON
30781,656.662,251.481513,156.07709,1.611265,0.784103,31150,197.96865,0.772615,0.988154,0.897034,0.78721,0.00817,0.001935,0.619699,0.998499,DERMASON
30784,643.875,228.723964,171.681291,1.332259,0.660751,31137,197.978297,0.758301,0.988663,0.933108,0.865577,0.00743,0.002573,0.749224,0.998161,DERMASON
30792,647.984,236.455202,166.277763,1.422049,0.710982,31118,198.00402,0.802648,0.989524,0.921551,0.837385,0.007679,0.002329,0.701214,0.99716,DERMASON
30795,638.317,234.148786,167.772004,1.395637,0.697568,31075,198.013666,0.819976,0.99099,0.949767,0.845675,0.007603,0.002399,0.715165,0.998111,DERMASON
30799,651.567,244.689403,160.725808,1.522403,0.754016,31109,198.026525,0.759644,0.990035,0.91165,0.809298,0.007945,0.002102,0.654962,0.997117,DERMASON
30829,642.116,230.399695,170.986246,1.347475,0.670257,31174,198.122947,0.733674,0.988933,0.939599,0.85991,0.007473,0.002521,0.739445,0.996383,DERMASON
30833,646.993,239.170384,164.282561,1.455848,0.726766,31162,198.135799,0.777159,0.989442,0.925607,0.828429,0.007757,0.002254,0.686295,0.999142,DERMASON
